YEAR,SAMPLE,OWNERSHP,VALUEH,HHWT
2024,202401,1,160000,54.0
2024,202401,1,250000,41.0
2024,202401,1,200000,18.0
2024,202401,1,350000,55.0
2024,202401,1,50000,102.0
2024,202401,1,800000,80.0
2024,202401,1,650000,73.0
2024,202401,1,75000,30.0
2024,202401,1,700000,79.0
2024,202401,1,287000,98.0
2024,202401,1,350000,69.0
2024,202401,1,230000,35.0
2024,202401,1,450000,68.0
2024,202401,1,600000,52.0
2024,202401,1,125000,189.0
2024,202401,1,175000,29.0
2024,202401,1,600000,103.0
2024,202401,1,430000,19.0
2024,202401,1,40000,102.0
2024,202401,1,200000,52.0
2024,202401,1,295000,28.0
2024,202401,1,1000000,293.0
2024,202401,1,1000000,117.0
2024,202401,1,260000,89.0
2024,202401,1,220000,62.0
2024,202401,1,300000,173.0
2024,202401,1,280000,54.0
2024,202401,1,200000,33.0
2024,202401,1,400000,336.0
2024,202401,1,350000,117.0
2024,202401,1,285000,44.0
2024,202401,1,700000,44.0
2024,202401,1,190000,22.0
2024,202401,1,400000,118.0
2024,202401,1,520000,113.0
2024,202401,1,350000,15.0
2024,202401,1,575000,115.0
2024,202401,1,200000,239.0
2024,202401,1,1500000,151.0
2024,202401,1,1000000,75.0
2024,202401,1,500000,106.0
2024,202401,1,170000,43.0
2024,202401,1,475000,72.0
2024,202401,1,600000,78.0
2024,202401,1,1250000,199.0
2024,202401,1,1100000,65.0
2024,202401,1,425000,89.0
2024,202401,1,500000,54.0
2024,202401,1,90000,46.0
2024,202401,1,1200000,69.0
2024,202401,1,16000,98.0
2024,202401,1,525000,122.0
2024,202401,1,500000,105.0
2024,202401,1,300000,65.0
2024,202401,1,190000,147.0
2024,202401,1,180000,94.0
2024,202401,1,290000,70.0
2024,202401,1,450000,125.0
2024,202401,1,910000,65.0
2024,202401,1,250000,94.0
2024,202401,1,40000,59.0
2024,202401,1,400000,268.0
2024,202401,1,180000,147.0
2024,202401,1,312000,66.0
2024,202401,1,450000,50.0
2024,202401,1,380000,42.0
2024,202401,1,675000,60.0
2024,202401,1,370000,177.0
2024,202401,1,300000,87.0
2024,202401,1,1400000,51.0
2024,202401,1,15000,30.0
2024,202401,1,450000,57.0
2024,202401,1,30000,20.0
2024,202401,1,350000,71.0
2024,202401,1,800000,140.0
2024,202401,1,1000000,122.0
2024,202401,1,1000000,76.0
2024,202401,1,150000,81.0
2024,202401,1,12000,20.0
2024,202401,1,4000000,50.0
2024,202401,1,1200000,19.0
2024,202401,1,250000,76.0
2024,202401,1,350000,402.0
2024,202401,1,550000,51.0
2024,202401,1,180000,64.0
2024,202401,1,1000000,106.0
2024,202401,1,700000,81.0
2024,202401,1,300000,61.0
2024,202401,1,480000,53.0
2024,202401,1,339000,53.0
2024,202401,1,830000,35.0
2024,202401,1,300000,90.0
2024,202401,1,350000,108.0
2024,202401,1,350000,34.0
2024,202401,1,400000,63.0
2024,202401,1,170000,23.0
2024,202401,1,400000,101.0
2024,202401,1,1725000,72.0
2024,202401,1,300000,52.0
2024,202401,1,782000,23.0
2024,202401,1,3000000,27.0
2024,202401,1,260000,67.0
2024,202401,1,58000,90.0
2024,202401,1,150000,106.0
2024,202401,1,900000,16.0
2024,202401,1,250000,38.0
2024,202401,1,650000,98.0
2024,202401,1,356000,89.0
2024,202401,1,230000,202.0
2024,202401,1,151000,21.0
2024,202401,1,2000000,69.0
2024,202401,1,90000,125.0
2024,202401,1,990000,55.0
2024,202401,1,350000,79.0
2024,202401,1,780000,43.0
2024,202401,1,500000,314.0
2024,202401,1,854000,49.0
2024,202401,1,120000,153.0
2024,202401,1,50000,16.0
2024,202401,1,490000,165.0
2024,202401,1,800000,47.0
2024,202401,1,500000,94.0
2024,202401,1,115000,21.0
2024,202401,1,910000,32.0
2024,202401,1,300000,106.0
2024,202401,1,500000,66.0
2024,202401,1,800000,85.0
2024,202401,1,200000,70.0
2024,202401,1,425000,98.0
2024,202401,1,850000,81.0
2024,202401,1,650000,54.0
2024,202401,1,275000,93.0
2024,202401,1,534000,34.0
2024,202401,1,330000,75.0
2024,202401,1,1500000,46.0
2024,202401,1,375000,80.0
2024,202401,1,490000,67.0
2024,202401,1,300000,55.0
2024,202401,1,400000,70.0
2024,202401,1,600000,70.0
2024,202401,1,425000,58.0
2024,202401,1,430000,103.0
2024,202401,1,200000,40.0
2024,202401,1,300000,53.0
2024,202401,1,400000,146.0
2024,202401,1,250000,40.0
2024,202401,1,550000,204.0
2024,202401,1,800000,45.0
2024,202401,1,625000,136.0
2024,202401,1,1500000,71.0
2024,202401,1,380000,82.0
2024,202401,1,190000,84.0
2024,202401,1,480000,213.0
2024,202401,1,270000,171.0
2024,202401,1,870000,58.0
2024,202401,1,425000,139.0
2024,202401,1,550000,182.0
2024,202401,1,450000,29.0
2024,202401,1,250000,50.0
2024,202401,1,550000,56.0
2024,202401,1,820000,162.0
2024,202401,1,750000,51.0
2024,202401,1,192000,73.0
2024,202401,1,450000,54.0
2024,202401,1,250000,74.0
2024,202401,1,550000,20.0
2024,202401,1,350000,133.0
2024,202401,1,40000,39.0
2024,202401,1,210000,163.0
2024,202401,1,90000,45.0
2024,202401,1,70000,17.0
2024,202401,1,60000,66.0
2024,202401,1,200000,49.0
2024,202401,1,250000,353.0
2024,202401,1,320000,81.0
2024,202401,1,250000,66.0
2024,202401,1,400000,95.0
2024,202401,1,150000,113.0
2024,202401,1,320000,131.0
2024,202401,1,519000,78.0
2024,202401,1,350000,37.0
2024,202401,1,600000,61.0
2024,202401,1,180000,43.0
2024,202401,1,340000,32.0
2024,202401,1,800000,111.0
2024,202401,1,250000,16.0
2024,202401,1,550000,46.0
2024,202401,1,1600000,67.0
2024,202401,1,75000,57.0
2024,202401,1,330000,133.0
2024,202401,1,110000,49.0
2024,202401,1,1000,133.0
2024,202401,1,500000,85.0
2024,202401,1,300000,100.0
2024,202401,1,300000,12.0
2024,202401,1,35000,53.0
2024,202401,1,198000,18.0
2024,202401,1,95000,13.0
2024,202401,1,650000,51.0
2024,202401,1,300000,151.0
2024,202401,1,3000000,57.0
2024,202401,1,250000,44.0
2024,202401,1,900000,48.0
2024,202401,1,750000,32.0
2024,202401,1,175000,86.0
2024,202401,1,1000000,86.0
2024,202401,1,280000,83.0
2024,202401,1,4000000,44.0
2024,202401,1,120000,11.0
2024,202401,1,650000,59.0
2024,202401,1,500000,78.0
2024,202401,1,300000,246.0
2024,202401,1,200000,18.0
2024,202401,1,900000,66.0
2024,202401,1,575000,88.0
2024,202401,1,1200000,43.0
2024,202401,1,450000,55.0
2024,202401,1,415000,162.0
2024,202401,1,140000,14.0
2024,202401,1,450000,71.0
2024,202401,1,400000,46.0
2024,202401,1,400000,42.0
2024,202401,1,25000,77.0
2024,202401,1,450000,102.0
2024,202401,1,80000,44.0
2024,202401,1,655000,72.0
2024,202401,1,250000,17.0
2024,202401,1,540000,45.0
2024,202401,1,800000,56.0
2024,202401,1,125000,24.0
2024,202401,1,325000,51.0
2024,202401,1,300000,34.0
2024,202401,1,900000,63.0
2024,202401,1,200000,70.0
2024,202401,1,1000,62.0
2024,202401,1,75000,267.0
2024,202401,1,100000,73.0
2024,202401,1,1600000,100.0
2024,202401,1,40000,159.0
2024,202401,1,300000,60.0
2024,202401,1,280000,89.0
2024,202401,1,771000,121.0
2024,202401,1,400000,119.0
2024,202401,1,20000,271.0
2024,202401,1,1000000,50.0
2024,202401,1,750000,38.0
2024,202401,1,400000,178.0
2024,202401,1,160000,75.0
2024,202401,1,350000,143.0
2024,202401,1,430000,221.0
2024,202401,1,200000,97.0
2024,202401,1,200000,21.0
2024,202401,1,385000,107.0
2024,202401,1,240000,63.0
2024,202401,1,185000,62.0
2024,202401,1,420000,205.0
2024,202401,1,200000,157.0
2024,202401,1,300000,106.0
2024,202401,1,120000,83.0
2024,202401,1,250000,177.0
2024,202401,1,75000,24.0
2024,202401,1,300000,147.0
2024,202401,1,1000000,20.0
2024,202401,1,600000,45.0
2024,202401,1,240000,110.0
2024,202401,1,525000,54.0
2024,202401,1,800000,41.0
2024,202401,1,400000,79.0
2024,202401,1,440000,205.0
2024,202401,1,250000,70.0
2024,202401,1,2500000,26.0
2024,202401,1,250000,49.0
2024,202401,1,500000,57.0
2024,202401,1,380000,71.0
2024,202401,1,342000,57.0
2024,202401,1,300000,32.0
2024,202401,1,303000,108.0
2024,202401,1,1800000,202.0
2024,202401,1,310000,70.0
2024,202401,1,250000,177.0
2024,202401,1,475000,171.0
2024,202401,1,450000,46.0
2024,202401,1,650000,97.0
2024,202401,1,650000,108.0
2024,202401,1,150000,122.0
2024,202401,1,110000,119.0
2024,202401,1,20000,25.0
2024,202401,1,550000,87.0
2024,202401,1,700000,58.0
2024,202401,1,250000,117.0
2024,202401,1,315000,17.0
2024,202401,1,800000,89.0
2024,202401,1,220000,74.0
2024,202401,1,500000,91.0
2024,202401,1,199000,18.0
2024,202401,1,150000,99.0
2024,202401,1,440000,57.0
2024,202401,1,650000,58.0
2024,202401,1,200000,98.0
2024,202401,1,180000,25.0
2024,202401,1,200000,7.0
2024,202401,1,150000,57.0
2024,202401,1,240000,46.0
2024,202401,1,285000,131.0
2024,202401,1,89000,31.0
2024,202401,1,600000,25.0
2024,202401,1,100000,91.0
2024,202401,1,140000,34.0
2024,202401,1,400000,37.0
2024,202401,1,700000,154.0
2024,202401,1,570000,111.0
2024,202401,1,650000,28.0
2024,202401,1,40000,29.0
2024,202401,1,925000,98.0
2024,202401,1,500000,108.0
2024,202401,1,700000,115.0
2024,202401,1,80000,44.0
2024,202401,1,250000,40.0
2024,202401,1,700000,49.0
2024,202401,1,825000,40.0
2024,202401,1,500000,148.0
2024,202401,1,400000,46.0
2024,202401,1,700000,29.0
2024,202401,1,420000,91.0
2024,202401,1,475000,21.0
2024,202401,1,800000,31.0
2024,202401,1,1000000,50.0
2024,202401,1,1000000,28.0
2024,202401,1,550000,92.0
2024,202401,1,500000,62.0
2024,202401,1,55000,88.0
2024,202401,1,470000,193.0
2024,202401,1,860000,48.0
2024,202401,1,420000,115.0
2024,202401,1,400000,45.0
2024,202401,1,40000,168.0
2024,202401,1,250000,84.0
2024,202401,1,325000,59.0
2024,202401,1,325000,50.0
2024,202401,1,500000,109.0
2024,202401,1,170000,32.0
2024,202401,1,110000,96.0
2024,202401,1,140000,105.0
2024,202401,1,180000,66.0
2024,202401,1,90000,70.0
2024,202401,1,450000,66.0
2024,202401,1,295000,225.0
2024,202401,1,550000,16.0
2024,202401,1,457000,72.0
2024,202401,1,700000,51.0
2024,202401,1,580000,109.0
2024,202401,1,120000,301.0
2024,202401,1,53000,109.0
2024,202401,1,450000,72.0
2024,202401,1,200000,32.0
2024,202401,1,325000,107.0
2024,202401,1,150000,47.0
2024,202401,1,1500000,417.0
2024,202401,1,265000,87.0
2024,202401,1,300000,72.0
2024,202401,1,6471000,73.0
2024,202401,1,300000,110.0
2024,202401,1,280000,50.0
2024,202401,1,150000,95.0
2024,202401,1,150000,62.0
2024,202401,1,450000,51.0
2024,202401,1,350000,275.0
2024,202401,1,1100000,102.0
2024,202401,1,250000,400.0
2024,202401,1,800000,61.0
2024,202401,1,1000000,143.0
2024,202401,1,450000,60.0
2024,202401,1,1700000,193.0
2024,202401,1,190000,55.0
2024,202401,1,200000,84.0
2024,202401,1,100000,35.0
2024,202401,1,400000,134.0
2024,202401,1,175000,38.0
2024,202401,1,4370000,6.0
2024,202401,1,250000,260.0
2024,202401,1,350000,101.0
2024,202401,1,750000,50.0
2024,202401,1,450000,56.0
2024,202401,1,550000,39.0
2024,202401,1,1500000,21.0
2024,202401,1,200000,103.0
2024,202401,1,280000,64.0
2024,202401,1,450000,54.0
2024,202401,1,800000,52.0
2024,202401,1,400000,82.0
2024,202401,1,900000,79.0
2024,202401,1,180000,52.0
2024,202401,1,37500,85.0
2024,202401,1,700000,20.0
2024,202401,1,1600000,62.0
2024,202401,1,950000,71.0
2024,202401,1,850000,32.0
2024,202401,1,170000,80.0
2024,202401,1,145000,58.0
2024,202401,1,90000,26.0
2024,202401,1,250000,29.0
2024,202401,1,600000,102.0
2024,202401,1,1000000,55.0
2024,202401,1,325000,64.0
2024,202401,1,2400000,77.0
2024,202401,1,535000,169.0
2024,202401,1,250000,47.0
2024,202401,1,700000,91.0
2024,202401,1,300000,36.0
2024,202401,1,408000,180.0
2024,202401,1,176000,85.0
2024,202401,1,260000,126.0
2024,202401,1,950000,29.0
2024,202401,1,1300000,79.0
2024,202401,1,850000,147.0
2024,202401,1,300000,84.0
2024,202401,1,500000,54.0
2024,202401,1,555000,68.0
2024,202401,1,500000,42.0
2024,202401,1,50000,71.0
2024,202401,1,300000,60.0
2024,202401,1,220000,19.0
2024,202401,1,175000,36.0
2024,202401,1,300000,103.0
2024,202401,1,640000,69.0
2024,202401,1,1100000,30.0
2024,202401,1,280000,329.0
2024,202401,1,1000000,91.0
2024,202401,1,1200000,93.0
2024,202401,1,720000,53.0
2024,202401,1,750000,73.0
2024,202401,1,499000,142.0
2024,202401,1,750000,27.0
2024,202401,1,8865000,84.0
2024,202401,1,1400,126.0
2024,202401,1,220000,68.0
2024,202401,1,285000,300.0
2024,202401,1,600000,47.0
2024,202401,1,780000,91.0
2024,202401,1,140000,168.0
2024,202401,1,1250000,57.0
2024,202401,1,400000,36.0
2024,202401,1,410000,72.0
2024,202401,1,400000,65.0
2024,202401,1,85000,138.0
2024,202401,1,375000,54.0
2024,202401,1,500000,30.0
2024,202401,1,400000,158.0
2024,202401,1,350000,65.0
2024,202401,1,445000,101.0
2024,202401,1,150000,9.0
2024,202401,1,550000,87.0
2024,202401,1,250000,78.0
2024,202401,1,300000,23.0
2024,202401,1,750000,58.0
2024,202401,1,850000,59.0
2024,202401,1,260000,72.0
2024,202401,1,450000,71.0
2024,202401,1,1150000,45.0
2024,202401,1,400000,85.0
2024,202401,1,450000,17.0
2024,202401,1,300000,23.0
2024,202401,1,190000,90.0
2024,202401,1,800000,121.0
2024,202401,1,200000,40.0
2024,202401,1,500000,44.0
2024,202401,1,500000,47.0
2024,202401,1,1600000,48.0
2024,202401,1,1025000,46.0
2024,202401,1,1300000,104.0
2024,202401,1,2100000,69.0
2024,202401,1,250000,64.0
2024,202401,1,650000,62.0
2024,202401,1,400000,125.0
2024,202401,1,1000000,51.0
2024,202401,1,2000000,28.0
2024,202401,1,100000,26.0
2024,202401,1,180000,121.0
2024,202401,1,300000,93.0
2024,202401,1,250000,27.0
2024,202401,1,185000,125.0
2024,202401,1,750000,36.0
2024,202401,1,140000,29.0
2024,202401,1,900000,58.0
2024,202401,1,350000,104.0
2024,202401,1,450000,93.0
2024,202401,1,470000,83.0
2024,202401,1,500000,85.0
2024,202401,1,900000,26.0
2024,202401,1,250000,26.0
2024,202401,1,675000,71.0
2024,202401,1,285000,33.0
2024,202401,1,700000,132.0
2024,202401,1,450000,63.0
2024,202401,1,600000,48.0
2024,202401,1,1300000,57.0
2024,202401,1,1600000,61.0
2024,202401,1,200000,18.0
2024,202401,1,600000,55.0
2024,202401,1,1200000,78.0
2024,202401,1,300000,176.0
2024,202401,1,340000,158.0
2024,202401,1,200000,73.0
2024,202401,1,150000,31.0
2024,202401,1,240000,43.0
2024,202401,1,600000,47.0
2024,202401,1,70000,149.0
2024,202401,1,140000,121.0
2024,202401,1,400000,62.0
2024,202401,1,375000,59.0
2024,202401,1,40000,66.0
2024,202401,1,20000,20.0
2024,202401,1,160000,45.0
2024,202401,1,85000,192.0
2024,202401,1,200000,51.0
2024,202401,1,350000,137.0
2024,202401,1,300000,95.0
2024,202401,1,496000,73.0
2024,202401,1,1100000,47.0
2024,202401,1,10000,59.0
2024,202401,1,270000,36.0
2024,202401,1,400000,146.0
2024,202401,1,175000,49.0
2024,202401,1,50000,82.0
2024,202401,1,5411000,95.0
2024,202401,1,950000,78.0
2024,202401,1,460000,140.0
2024,202401,1,300000,95.0
2024,202401,1,400000,152.0
2024,202401,1,950000,63.0
2024,202401,1,500000,90.0
2024,202401,1,80000,122.0
2024,202401,1,550000,98.0
2024,202401,1,300000,52.0
2024,202401,1,580000,54.0
2024,202401,1,199000,38.0
2024,202401,1,25000,223.0
2024,202401,1,400000,326.0
2024,202401,1,760000,71.0
2024,202401,1,79000,192.0
2024,202401,1,300000,125.0
2024,202401,1,475000,74.0
2024,202401,1,235000,112.0
2024,202401,1,1700,69.0
2024,202401,1,230000,113.0
2024,202401,1,200000,9.0
2024,202401,1,240000,105.0
2024,202401,1,99000,73.0
2024,202401,1,89000,28.0
2024,202401,1,1200000,61.0
2024,202401,1,225000,64.0
2024,202401,1,210000,80.0
2024,202401,1,425000,54.0
2024,202401,1,300000,54.0
2024,202401,1,200000,88.0
2024,202401,1,190000,36.0
2024,202401,1,1000000,80.0
2024,202401,1,280000,69.0
2024,202401,1,200000,98.0
2024,202401,1,245000,382.0
2024,202401,1,125000,43.0
2024,202401,1,540000,121.0
2024,202401,1,2900000,41.0
2024,202401,1,500000,46.0
2024,202401,1,100000,15.0
2024,202401,1,280000,57.0
2024,202401,1,250000,101.0
2024,202401,1,750000,32.0
2024,202401,1,555000,42.0
2024,202401,1,250000,75.0
2024,202401,1,525000,77.0
2024,202401,1,250000,85.0
2024,202401,1,300000,239.0
2024,202401,1,30000,97.0
2024,202401,1,130000,159.0
2024,202401,1,850000,78.0
2024,202401,1,450000,87.0
2024,202401,1,300000,25.0
2024,202401,1,865000,43.0
2024,202401,1,425000,108.0
2024,202401,1,150000,48.0
2024,202401,1,1200000,34.0
2024,202401,1,500000,27.0
2024,202401,1,850000,37.0
2024,202401,1,440000,226.0
2024,202401,1,800000,104.0
2024,202401,1,600000,38.0
2024,202401,1,280000,66.0
2024,202401,1,485000,65.0
2024,202401,1,285000,196.0
2024,202401,1,320000,99.0
2024,202401,1,60000,358.0
2024,202401,1,145000,42.0
2024,202401,1,500000,292.0
2024,202401,1,40000,75.0
2024,202401,1,1500000,79.0
2024,202401,1,225000,14.0
2024,202401,1,305000,75.0
2024,202401,1,250000,42.0
2024,202401,1,1300000,57.0
2024,202401,1,125000,15.0
2024,202401,1,40000,196.0
2024,202401,1,438000,44.0
2024,202401,1,250000,35.0
2024,202401,1,450000,99.0
2024,202401,1,680000,171.0
2024,202401,1,65000,7.0
2024,202401,1,1500000,96.0
2024,202401,1,425000,160.0
2024,202401,1,325000,60.0
2024,202401,1,750000,64.0
2024,202401,1,6471000,120.0
2024,202401,1,650000,47.0
2024,202401,1,195000,53.0
2024,202401,1,100000,27.0
2024,202401,1,380000,51.0
2024,202401,1,450000,15.0
2024,202401,1,2200000,78.0
2024,202401,1,600000,157.0
2024,202401,1,250000,78.0
2024,202401,1,330000,179.0
2024,202401,1,616000,133.0
2024,202401,1,245000,60.0
2024,202401,1,250000,35.0
2024,202401,1,85000,48.0
2024,202401,1,345000,231.0
2024,202401,1,100000,48.0
2024,202401,1,15000,21.0
2024,202401,1,1000000,92.0
2024,202401,1,485000,92.0
2024,202401,1,420000,114.0
2024,202401,1,185000,57.0
2024,202401,1,380000,93.0
2024,202401,1,650000,202.0
2024,202401,1,150000,150.0
2024,202401,1,760000,189.0
2024,202401,1,600000,87.0
2024,202401,1,219000,33.0
2024,202401,1,300000,48.0
2024,202401,1,250000,36.0
2024,202401,1,3000000,182.0
2024,202401,1,400000,123.0
2024,202401,1,240000,479.0
2024,202401,1,500000,46.0
2024,202401,1,300000,303.0
2024,202401,1,1300000,71.0
2024,202401,1,276000,81.0
2024,202401,1,150000,51.0
2024,202401,1,400000,28.0
2024,202401,1,500000,114.0
2024,202401,1,900000,27.0
2024,202401,1,595000,19.0
2024,202401,1,70000,22.0
2024,202401,1,110000,81.0
2024,202401,1,180000,131.0
2024,202401,1,500000,76.0
2024,202401,1,500000,46.0
2024,202401,1,125000,61.0
2024,202401,1,185000,20.0
2024,202401,1,269000,59.0
2024,202401,1,200000,60.0
2024,202401,1,2100000,57.0
2024,202401,1,400000,74.0
2024,202401,1,740000,75.0
2024,202401,1,430000,81.0
2024,202401,1,500000,108.0
2024,202401,1,400000,43.0
2024,202401,1,400000,124.0
2024,202401,1,150000,37.0
2024,202401,1,1250000,76.0
2024,202401,1,850000,47.0
2024,202401,1,230000,48.0
2024,202401,1,640000,11.0
2024,202401,1,213000,15.0
2024,202401,1,35000,442.0
2024,202401,1,1000000,51.0
2024,202401,1,640000,37.0
2024,202401,1,200000,25.0
2024,202401,1,900000,78.0
2024,202401,1,250000,62.0
2024,202401,1,290000,103.0
2024,202401,1,200000,85.0
2024,202401,1,650000,97.0
2024,202401,1,450000,41.0
2024,202401,1,150000,141.0
2024,202401,1,350000,153.0
2024,202401,1,350000,33.0
2024,202401,1,240000,80.0
2024,202401,1,280000,51.0
2024,202401,1,450000,72.0
2024,202401,1,600000,48.0
2024,202401,1,150000,46.0
2024,202401,1,265000,123.0
2024,202401,1,530000,112.0
2024,202401,1,1250000,73.0
2024,202401,1,82000,19.0
2024,202401,1,50000,30.0
2024,202401,1,380000,63.0
2024,202401,1,275000,467.0
2024,202401,1,500000,63.0
2024,202401,1,250000,91.0
2024,202401,1,450000,79.0
2024,202401,1,137000,99.0
2024,202401,1,325000,43.0
2024,202401,1,640000,50.0
2024,202401,1,300000,243.0
2024,202401,1,425000,57.0
2024,202401,1,250000,15.0
2024,202401,1,140000,227.0
2024,202401,1,250000,190.0
2024,202401,1,375000,14.0
2024,202401,1,300000,170.0
2024,202401,1,392000,49.0
2024,202401,1,150000,32.0
2024,202401,1,480000,71.0
2024,202401,1,140000,65.0
2024,202401,1,260000,240.0
2024,202401,1,1325000,115.0
2024,202401,1,75000,62.0
2024,202401,1,490000,63.0
2024,202401,1,1225000,50.0
2024,202401,1,200000,22.0
2024,202401,1,500000,48.0
2024,202401,1,800000,116.0
2024,202401,1,300000,14.0
2024,202401,1,200000,451.0
2024,202401,1,1700000,110.0
2024,202401,1,150000,47.0
2024,202401,1,175000,34.0
2024,202401,1,1500000,451.0
2024,202401,1,145000,241.0
2024,202401,1,350000,31.0
2024,202401,1,1160000,101.0
2024,202401,1,820000,63.0
2024,202401,1,200000,108.0
2024,202401,1,250000,45.0
2024,202401,1,1780000,53.0
2024,202401,1,650000,63.0
2024,202401,1,425000,129.0
2024,202401,1,460000,25.0
2024,202401,1,20000,189.0
2024,202401,1,50000,89.0
2024,202401,1,1000000,18.0
2024,202401,1,800000,62.0
2024,202401,1,550000,62.0
2024,202401,1,3107000,42.0
2024,202401,1,100000,179.0
2024,202401,1,225000,82.0
2024,202401,1,500000,83.0
2024,202401,1,200000,111.0
2024,202401,1,300000,65.0
2024,202401,1,500000,43.0
2024,202401,1,43000,31.0
2024,202401,1,45000,59.0
2024,202401,1,325000,93.0
2024,202401,1,230000,27.0
2024,202401,1,350000,185.0
2024,202401,1,350000,343.0
2024,202401,1,275000,61.0
2024,202401,1,345000,74.0
2024,202401,1,505000,15.0
2024,202401,1,350000,64.0
2024,202401,1,484000,75.0
2024,202401,1,2800000,58.0
2024,202401,1,300000,50.0
2024,202401,1,50000,57.0
2024,202401,1,309000,51.0
2024,202401,1,650000,68.0
2024,202401,1,492000,114.0
2024,202401,1,175000,99.0
2024,202401,1,900000,74.0
2024,202401,1,25000,18.0
2024,202401,1,575000,86.0
2024,202401,1,300000,80.0
2024,202401,1,350000,159.0
2024,202401,1,150000,38.0
2024,202401,1,200000,70.0
2024,202401,1,160000,23.0
2024,202401,1,450000,51.0
2024,202401,1,180000,63.0
2024,202401,1,500000,25.0
2024,202401,1,400000,60.0
2024,202401,1,900000,97.0
2024,202401,1,615000,40.0
2024,202401,1,750000,80.0
2024,202401,1,190000,273.0
2024,202401,1,200000,30.0
2024,202401,1,150000,84.0
2024,202401,1,145000,123.0
2024,202401,1,350000,86.0
2024,202401,1,300000,155.0
2024,202401,1,360000,84.0
2024,202401,1,430000,259.0
2024,202401,1,250000,67.0
2024,202401,1,235000,29.0
2024,202401,1,580000,66.0
2024,202401,1,25000,37.0
2024,202401,1,330000,60.0
2024,202401,1,125000,221.0
2024,202401,1,950000,51.0
2024,202401,1,300000,49.0
2024,202401,1,150000,39.0
2024,202401,1,100000,93.0
2024,202401,1,475000,45.0
2024,202401,1,1000000,52.0
2024,202401,1,240000,66.0
2024,202401,1,350000,77.0
2024,202401,1,115000,49.0
2024,202401,1,600000,56.0
2024,202401,1,917000,89.0
2024,202401,1,495000,120.0
2024,202401,1,400000,58.0
2024,202401,1,75000,21.0
2024,202401,1,750000,39.0
2024,202401,1,900000,77.0
2024,202401,1,100000,143.0
2024,202401,1,600000,81.0
2024,202401,1,200000,162.0
2024,202401,1,525000,94.0
2024,202401,1,700000,37.0
2024,202401,1,158000,9.0
2024,202401,1,600000,46.0
2024,202401,1,800000,156.0
2024,202401,1,500000,61.0
2024,202401,1,300000,59.0
2024,202401,1,520000,113.0
2024,202401,1,29000,9.0
2024,202401,1,68000,54.0
2024,202401,1,30000,79.0
2024,202401,1,100000,83.0
2024,202401,1,600000,392.0
2024,202401,1,350000,63.0
2024,202401,1,288000,104.0
2024,202401,1,210000,430.0
2024,202401,1,785000,111.0
2024,202401,1,28000,152.0
2024,202401,1,20000,123.0
2024,202401,1,350000,59.0
2024,202401,1,450000,89.0
2024,202401,1,380000,91.0
2024,202401,1,335000,176.0
2024,202401,1,700000,59.0
2024,202401,1,1000000,120.0
2024,202401,1,3000000,238.0
2024,202401,1,400000,73.0
2024,202401,1,350000,206.0
2024,202401,1,850000,56.0
2024,202401,1,480000,50.0
2024,202401,1,400000,129.0
2024,202401,1,200000,29.0
2024,202401,1,500000,108.0
2024,202401,1,600000,52.0
2024,202401,1,789000,99.0
2024,202401,1,400000,225.0
2024,202401,1,400000,14.0
2024,202401,1,430000,91.0
2024,202401,1,315000,189.0
2024,202401,1,900000,72.0
2024,202401,1,20000,183.0
2024,202401,1,500000,83.0
2024,202401,1,180000,103.0
2024,202401,1,650000,30.0
2024,202401,1,150000,37.0
2024,202401,1,300000,44.0
2024,202401,1,90000,11.0
2024,202401,1,1300000,76.0
2024,202401,1,492000,10.0
2024,202401,1,135000,16.0
2024,202401,1,700000,100.0
2024,202401,1,100000,46.0
2024,202401,1,187000,67.0
2024,202401,1,449000,41.0
2024,202401,1,572000,79.0
2024,202401,1,250000,63.0
2024,202401,1,40000,193.0
2024,202401,1,1900000,240.0
2024,202401,1,365000,43.0
2024,202401,1,200000,99.0
2024,202401,1,500000,89.0
2024,202401,1,10000,85.0
2024,202401,1,500000,40.0
2024,202401,1,14000,41.0
2024,202401,1,750000,64.0
2024,202401,1,360000,57.0
2024,202401,1,275000,66.0
2024,202401,1,300000,52.0
2024,202401,1,100000,65.0
2024,202401,1,20000,17.0
2024,202401,1,23000,113.0
2024,202401,1,8865000,42.0
2024,202401,1,500000,90.0
2024,202401,1,385000,106.0
2024,202401,1,300000,158.0
2024,202401,1,900000,30.0
2024,202401,1,700000,59.0
2024,202401,1,150000,24.0
2024,202401,1,500000,41.0
2024,202401,1,700000,187.0
2024,202401,1,500000,91.0
2024,202401,1,600000,143.0
2024,202401,1,80000,43.0
2024,202401,1,830000,68.0
2024,202401,1,80000,23.0
2024,202401,1,20000,13.0
2024,202401,1,200000,54.0
2024,202401,1,850000,115.0
2024,202401,1,620000,105.0
2024,202401,1,675000,73.0
2024,202401,1,120000,61.0
2024,202401,1,275000,59.0
2024,202401,1,440000,82.0
2024,202401,1,220000,10.0
2024,202401,1,1200000,152.0
2024,202401,1,1500000,77.0
2024,202401,1,550000,246.0
2024,202401,1,375000,57.0
2024,202401,1,1200000,77.0
2024,202401,1,60000,106.0
2024,202401,1,500000,65.0
2024,202401,1,420000,46.0
2024,202401,1,500000,62.0
2024,202401,1,340000,68.0
2024,202401,1,950000,60.0
2024,202401,1,780000,156.0
2024,202401,1,125000,62.0
